"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"51","Austin Johnson (BUF)","0","1","0","1","1","0","0","0","1","7.3","7.3","0.1%"
"52","Zach Allen (DEN)","3","0","0","0","0","0","0","0","1","7.0","7.0","15.2%"
"53","Myles Murphy (CIN)","2","2","0","0","0","0","0","0","1","7.0","7.0","0.2%"
"54","Brandon Graham (PHI)","2","0","0","0","0","1","0","0","1","7.0","7.0","0.3%"
"55","Lukas Van Ness (GB)","3","0","0","0","0","0","0","0","1","7.0","7.0","2.1%"
"56","Jonathan Greenard (MIN)","1","2","0","1","0","0","0","0","1","7.0","7.0","17.3%"
"57","Teair Tart (LAC)","2","0","0","1","0","0","0","0","1","7.0","7.0","0.0%"
"58","DeMarcus Walker (CHI)","1","7","0","0","0","0","0","0","1","6.8","6.8","1.1%"
"59","Michael Hoecht (LAR)","2","2","0.5","0","0","0","0","0","1","6.5","6.5","1.3%"
"60","Chris Jones (KC)","2","1","0","0","0","0","0","0","1","6.3","6.3","19.7%"
"61","Victor Dimukeje (ARI)","1","1","0","0","0","1","0","0","1","6.3","6.3","0.0%"
"62","Malik Herring (KC)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"63","Isaiah Thomas (DET)","0","3","0","0","0","0","1","0","1","6.3","6.3","0.0%"
"64","Chauncey Golston (DAL)","3","2","0","0","0","0","0","0","1","6.0","6.0","9.0%"
"65","Deatrich Wise Jr. (NE)","4","0","0","0","0","0","0","0","1","6.0","6.0","0.7%"
"66","Travon Walker (JAC)","1","3","0.5","0","0","0","0","0","1","5.8","5.8","19.5%"
"67","Josh Hines-Allen (JAC)","1","3","0.5","0","0","0","0","0","1","5.8","5.8","38.4%"
"68","Alim McNeill (DET)","2","0","0","0","0","0","0","0","1","5.5","5.5","2.0%"
"69","LaBryan Ray (CAR)","1","2","0","0","0","0","0","0","1","5.5","5.5","0.2%"
"70","Byron Cowart (CHI)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"71","Nnamdi Madubuike (BAL)","2","0","0","0","0","0","0","0","1","5.5","5.5","13.8%"
"72","Larry Ogunjobi (PIT)","1","2","0","0","0","0","0","0","1","5.5","5.5","0.6%"
"73","Phidarian Mathis (WAS)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"74","Pat Jones II (MIN)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.7%"
"75","Da'Shawn Hand (MIA)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"76","Felix Anudike-Uzomah (KC)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"77","Sebastian Joseph-Day (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.8%"
"78","Byron Murphy II (SEA)","3","1","0","0","0","0","0","0","1","5.3","5.3","3.2%"
"79","Nolan Smith Jr. (PHI)","0","2","0.5","1","0","0","0","0","1","5.0","5.0","1.9%"
"80","Demone Harris (ATL)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"81","Armon Watts (NYG)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"82","K'Lavon Chaisson (LV)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"83","Dexter Lawrence II (NYG)","2","2","0","0","0","0","0","0","1","4.5","4.5","18.4%"
"84","Sheldon Rankins (CIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"85","Chris Williams (CHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"86","Roy Robertson-Harris (SEA)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.1%"
"87","Trey Hendrickson (CIN)","2","2","0","0","0","0","0","0","1","4.5","4.5","28.1%"
"88","John Jenkins (LV)","1","2","0","1","0","0","0","0","1","4.5","4.5","0.8%"
"89","Derick Hall (SEA)","3","0","0","0","0","0","0","0","1","4.5","4.5","3.3%"
"90","Calijah Kancey (TB)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.0%"
"91","James Smith-Williams (ATL)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"92","Javon Kinlaw (NYJ)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","0.3%"
"93","Devonte Wyatt (GB)","0","0","0","0","0","0","1","0","1","4.0","4.0","1.1%"
"94","Folorunso Fatukasi (HOU)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.7%"
"95","Chop Robinson (MIA)","1","0","0","0","0","0","0","0","1","4.0","4.0","2.8%"
"96","Dawuane Smoot (BUF)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"97","Maxx Crosby (LV)","2","1","0","0","0","0","0","0","1","3.8","3.8","60.7%"
"98","Adam Butler (LV)","1","3","0","0","0","0","0","0","1","3.8","3.8","7.3%"
"99","Tyler Lacy (JAC)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"100","Morgan Fox (LAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"101","Carl Lawson (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"102","Ed Oliver (BUF)","1","3","0","0","0","0","0","0","1","3.8","3.8","4.3%"
"103","Jonathan Bullard (MIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.3%"
"104","Carl Granderson (NO)","2","1","0","0","0","0","0","0","1","3.8","3.8","12.4%"
"105","Davon Godchaux (NE)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.7%"
"106","Colby Wooden (GB)","1","1","0","1","0","0","0","0","1","3.8","3.8","0.1%"
"107","T'Vondre Sweat (TEN)","1","3","0","0","0","0","0","0","1","3.8","3.8","1.3%"
"108","DeShawn Williams (CAR)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"109","Tyler Davis (LAR)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"110","Kris Jenkins Jr. (CIN)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.9%"
"111","David Onyemata (ATL)","1","0","0","1","0","0","0","0","1","3.0","3.0","1.1%"
"112","Shelby Harris (CLE)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.6%"
"113","Leonard Taylor III (NYJ)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"114","Braden Fiske (LAR)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.4%"
"115","Kenny Clark (GB)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.6%"
"116","Mazi Smith (DAL)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"117","John Ridgeway III (NO)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"118","Harrison Phillips (MIN)","0","4","0","0","0","0","0","0","1","3.0","3.0","3.6%"
"119","Bobby Brown III (LAR)","0","4","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"120","Levi Onwuzurike (ARI)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.5%"
"121","Micheal Clemons (NYJ)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"122","Isaiah McGuire (CLE)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"123","Jordan Jefferson (JAC)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"124","Milton Williams (PHI)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.7%"
"125","Yannick Ngakoue (NE)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","2.0%"
"126","Kurt Hinish (HOU)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"127","Grady Jarrett (ATL)","0","3","0","0","0","0","0","0","1","2.3","2.3","2.2%"
"128","Nick Thurman (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"129","DJ Reader (DET)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"130","Eli Ankou (BUF)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"131","Keeanu Benton (PIT)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"132","Linval Joseph (DAL)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"133","Leonard Williams (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","6.2%"
"134","John Franklin-Myers (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.5%"
"135","Payton Turner (NO)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"136","Dorance Armstrong Jr. (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.4%"
"137","Osa Odighizuwa (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.6%"
"138","Logan Hall (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"139","Odafe Oweh (BAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.7%"
"140","Benito Jones (MIA)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"141","Joe Gaziano (JAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"142","Anthony Nelson (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"143","Naquan Jones (ARI)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"144","Adam Gotsis (IND)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"145","Kingsley Enagbare (GB)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"146","Brent Urban (BAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"147","Zach Harrison (ATL)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"148","Bryce Huff (PHI)","0","2","0","0","0","0","0","0","1","1.5","1.5","2.6%"
"149","Rakeem Nunez-Roches (NYG)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"150","Moro Ojomo (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"151","Arnold Ebiketie (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","5.5%"
"152","Ta'Quon Graham (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"153","Mekhi Wingo (DET)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"154","McKinnley Jackson (CIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"155","Janarius Robinson (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"156","A.J. Epenesa (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.1%"
"157","Taki Taimani (MIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"158","Ruke Orhorhoro (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"159","Tyrus Wheat (DAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"160","Darrell Taylor (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"161","Jaquelin Roy (NE)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"162","Broderick Washington Jr. (BAL)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.1%"
"163","Jordan Elliott (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"164","Jordan Davis (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.2%"
"165","Arik Armstead (JAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"166","Khyiris Tonga (ARI)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"167","Brandon Pili (SEA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"168","Matthew Butler (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"169","Ben Stille (ARI)","0","0","0","1","0","0","0","0","1","1.5","1.5","1.3%"
"170","Jeremiah Pharms Jr. (NE)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"171","Denico Autry (HOU)","0","0","0","1","0","0","0","0","1","1.5","1.5","2.4%"
"172","D.J. Jones (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.5%"
"173","Pat O'Connor (DET)","0","2","0","0","0","0","0","0","1","1.5","1.5","4.0%"
"174","Maurice Hurst II Jr. (CLE)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"175","Yaya Diaby (TB)","0","2","0","0","0","0","0","0","1","1.5","1.5","2.7%"
"176","Karl Brooks (GB)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"177","Nathan Shepherd (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"178","Jerry Tillery (MIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"179","Maliek Collins (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.7%"
"180","Jarran Reed (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.6%"
"181","Dante Fowler Jr. (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","10.4%"
"182","Jonah Williams (LAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"183","Isaiahh Loudermilk (PIT)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"184","Eddie Goldman (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"185","Malcolm Roach (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"186","Evan Anderson (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"187","Julian Okwara (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"188","Myles Garrett (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","46.5%"
"189","Jalen Redmond (MIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"190","Otito Ogbonnia (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"191","Johnathan Hankins (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"192","Derek Barnett (HOU)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"193","Jonah Laulu (LV)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"194","Dalvin Tomlinson (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"195","Carlos Watkins (DAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"196","Kwity Paye (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.2%"
"197","Jordan Jackson (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"198","William Bradley-King (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Casey Toohill (BUF)","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"200","Tomon Fox (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Breiden Fehoko (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"203","Khalid Kareem (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Khalil Davis (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Jay Tufele (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Bill Murray (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Micah Parsons (DAL)","0","0","0","0","0","0","0","0","0","0","0","49.6%"
"209","Domenique Davis (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Marcus Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Kameron Cline (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","T.J. Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Myles Adams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","LaCale London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Mike Danna (KC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"217","Cam Gill (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Zaven Collins (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"219","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jacob Slade (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Kadeem Telfort (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","David Agoha (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Junior Aho (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","CJ Okoye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Truman Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Chris Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","BJ Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jordon Riley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Nesta Jade Silvera (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Cameron Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Desjuan Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Shakel Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","TK McLendon Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"240","Andre Jones Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Cory Durden (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Dylan Horton (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"243","Isaiah Land (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Laiatu Latu (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"245","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"246","Michael Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Maason Smith (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"248","Kilian Zierer (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Trevor Nowaske (DET)","0","0","0","1","1","0","0","0","1","0.0","0.0","0.1%"
"250","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Thomas Incoom (CAR)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"255","Demontrey Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"256","Alex Palczewski (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Brodric Martin (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"260","Mike Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","D.J. Johnson (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"262","Jalen McKenzie (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"264","Adetomiwa Adebawore (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"265","Will McDonald IV (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","9.5%"
"266","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Keondre Coburn (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"269","Mike Morris (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"271","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"272","Travis Bell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","C.J. Ravenell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Laekin Vakalahi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Elijah Chatman (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"276","David Olajiga (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Trajan Jeffcoat (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Anthony Goodlow (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Casey Rogers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","James Ester (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Denzel Daxon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Fabien Lovett Sr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Gottlieb Ayedze (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Dashaun Mallory (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Dondrea Tillman (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
