"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"292","Jonah Elliss (DEN)","1","1","0.5","0","0","0","0","0","1","0.0","0.0","0.6%"
"293","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"294","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Darius Robinson (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"296","Jer'Zhan Newton (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"297","Kris Jenkins Jr. (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"298","Braiden McGregor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Marcus Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Jamree Kromah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Bo Richter (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Taki Taimani (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"303","Norell Pollard (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Isaiah Iton (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Evan Anderson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Branson Deen (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","DeVere Levelston (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Eric Watts (NYJ)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"311","Solomon Byrd (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Justin Rogers (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Zion Logue (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Logan Lee (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Jowon Briggs (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Jonah Laulu (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"318","Javontae Jean-Baptiste (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Levi Drake Rodriguez (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Tomari Fox (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Amari Gainer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Dylan Cook (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Xavier Thomas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Kayvon Thibodeaux (NYG)","0","0","0","0","0","0","0","0","0","0","0","16.3%"
"326","Zach Harrison (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"327","DeMarvin Leal (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Raymond Johnson III (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Earnest Brown (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","Chauncey Golston (DAL)","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"331","Chris Rumph II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","Quinton Bohanna (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"333","Sam Kamara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Isaiahh Loudermilk (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"335","David Ojabo (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"336","Logan Hall (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"337","Boogie Basham Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Phidarian Mathis (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"339","David Bada (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Christian Barmore (NE)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"342","Marvin Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"343","Elerson G. Smith (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Patrick Johnson (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"345","Jeremiah Moon (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"346","Tommy Togiai (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"347","Cam Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Osa Odighizuwa (DAL)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"349","Jamin Davis (GB)","0","1","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"350","Tarron Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Ronnie Perkins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"352","Roy Lopez (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"353","Dayo Odeyingbo (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"354","Marlon Tuipulotu (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Malcolm Koonce (LV)","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"356","Rashad Weaver (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"357","Zaven Collins (ARI)","2","1","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"358","Azeez Ojulari (NYG)","1","2","1","0","0","0","0","0","1","0.0","0.0","2.7%"
"359","Jaylen Twyman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Joe Tryon-Shoyinka (TB)","2","2","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"361","Baron Browning (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"362","Victor Dimukeje (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"363","Jaelan Phillips (MIA)","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"364","Aidan Hutchinson (DET)","0","0","0","0","0","0","0","0","0","0","0","36.9%"
"365","Brenton Cox Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"366","Charles Snowden (LV)","1","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"367","Jordan Davis (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"368","Alim McNeill (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"369","Jermaine Johnson II (NYJ)","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"370","Cameron Thomas (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"371","Sam Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Alex Wright (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","James Houston (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"374","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Haggai Ndubuisi (WAS)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"376","Kingsley Jonathan (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Elijah Garcia (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Adedayo Odeleye (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"382","Isaiah Foskey (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"383","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Zacch Pickens (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"385","Robert Beal Jr. (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"386","Siaki Ika (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"387","Sam Williams (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","DeAngelo Malone (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"389","Jaden Crumedy (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Zach Carter (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"391","Deslin Alexandre (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"392","Arron Mosby (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"393","Esezi Otomewo (JAC)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"394","Cameron Goode (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"395","Isaiah Thomas (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"396","Tyler Davis (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"397","Devonte Wyatt (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"398","Tyreke Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Justin Eboigbe (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"400","Byron Young (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"401","Christopher Hinton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Jayden Peevy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Amare Barno (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"404","Neil Farrell Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"405","PJ Mustipher (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Eyioma Uwazurike (DEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"407","Matthew Butler (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"408","Marquan McCall (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Drake Jackson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"410","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"411","Luiji Vilain (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"412","Ryder Anderson (NO)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"413","Jesse Luketa (ARI)","2","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"414","Kurt Hinish (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"415","Matt Henningsen (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Jonathan Ford (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"417","Dominique Robinson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Kyron Johnson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Larrell Murchison (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Jadeveon Clowney (CAR)","0","0","0","0","0","0","0","0","0","0","0","6.7%"
"421","Khalil Mack (LAC)","1","2","0","2","0","0","0","0","1","0.0","0.0","21.0%"
"422","Kyle Van Noy (BAL)","1","2","1","0","0","0","0","0","1","0.0","0.0","5.2%"
"423","DeMarcus Lawrence (DAL)","0","0","0","0","0","0","0","0","0","0","0","5.8%"
"424","John Jenkins (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"425","William Gholston (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"426","Denico Autry (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"427","Jordan Miller (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"428","Von Miller (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"429","Robaire Smith (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Demetric Evans (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Stylez White (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Jerry Hughes (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"433","Linval Joseph (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Brandon Graham (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"435","Auston English (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Emmanuel Stephens (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Myron Pryor (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"438","Quentin Moses (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"439","Joe Gaziano (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"440","Matt Dickerson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"441","Bilal Nichols (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"442","Ogbo Okoronkwo (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"443","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"444","Abdullah Anderson (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"445","Justin Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"446","Bruce Hector (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"447","Dennis Gardeck (ARI)","2","1","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"448","Demone Harris (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"449","Bradley Chubb (MIA)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"450","Marcus Davenport (DET)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"451","Alex Barrett (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"452","Dorance Armstrong Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"453","Christian Wilkins (LV)","0","0","0","0","0","0","0","0","0","0","0","9.8%"
"454","Kendal Vickers (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"455","Uchenna Nwosu (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"456","Harold Landry III (TEN)","1","3","0","1","0","0","0","0","1","0.0","0.0","24.5%"
"457","Lorenzo Carter (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"458","Tyquan Lewis (IND)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"459","Marquis Haynes Sr. (FA)","3","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"460","Kentavius Street (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"461","Derrick Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"462","Chase Young (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"463","Yetur Gross-Matos (SF)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"464","Joshua Uche (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"465","Darrell Taylor (CHI)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"466","Anfernee Jennings (NE)","6","1","0","0","0","0","0","0","1","0.0","0.0","23.9%"
"467","Marlon Davidson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"468","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"469","Jonathan Harris (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"470","Charles Omenihu (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"471","Armon Watts (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"472","John Cominsky (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"473","Rashan Gary (GB)","1","4","1","0","0","0","0","0","1","0.0","0.0","5.2%"
"474","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"475","Montez Sweat (CHI)","0","0","0","0","0","0","0","0","0","0","0","15.6%"
"476","Raekwon Davis (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"477","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"478","Quinton Bell (MIA)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"479","Khalen Saunders (NO)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"480","Andrew Van Ginkel (MIN)","6","1","2","0","0","1","0","0","1","0.0","0.0","46.8%"
"481","Trysten Hill (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"482","Byron Cowart (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"483","Jalen Dalton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"484","L.J. Collier (ARI)","1","3","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"485","Emmanuel Ogbah (MIA)","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"486","Joey Bosa (LAC)","0","0","0","0","0","0","0","0","0","0","0","7.9%"
"487","DeForest Buckner (IND)","0","0","0","0","0","0","0","0","0","0","0","25.5%"
"488","Javon Hargrave (SF)","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"489","Jihad Ward (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"490","Dean Lowry (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"491","Matthew Judon (ATL)","1","1","0","0","0","0","0","0","1","0.0","0.0","10.7%"
"492","Shaq Lawson (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"493","A'Shawn Robinson (CAR)","0","0","0","0","0","0","0","0","0","0","0","6.7%"
"494","Andrew Billings (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"495","Leonard Floyd (SF)","1","4","1","0","0","0","0","0","1","0.0","0.0","5.7%"
"496","Mario Edwards Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"497","Za'Darius Smith (DET)","1","1","1","0","0","0","0","0","1","0.0","0.0","2.6%"
"498","Bud Dupree (LAC)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"499","Preston Smith (PIT)","0","1","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"500","Carl Davis Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"501","Eddie Goldman (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"502","Jordan Phillips (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"503","Angelo Blackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"504","Carl Lawson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"505","Carlos Watkins (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"506","DeMarcus Walker (CHI)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"507","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"508","Solomon Thomas (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"509","Jonathan Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"510","Takk McKinley (NYJ)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"511","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"512","Chris Wormley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"513","T.J. Watt (PIT)","0","1","0","1","0","0","0","0","1","0.0","0.0","75.7%"
"514","Tyus Bowser (MIA)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"515","Josh Tupou (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"516","Eli Ankou (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"517","Montravius Adams (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"518","Al-Quadin Muhammad (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"519","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"520","Quinton Jefferson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"521","Morgan Fox (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"522","Kyle Peko (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"523","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
