"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"152","Ta'Quon Graham (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"153","Dante Fowler Jr. (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","10.4%"
"154","Jordan Davis (PHI)","0","0","0","1","0","0","0","0","1","1.5","1.5","1.2%"
"155","Sam Hubbard (CIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","13.7%"
"156","Rakeem Nunez-Roches (NYG)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"157","Bryce Huff (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.6%"
"158","Dalvin Tomlinson (CLE)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"159","Tavius Robinson (BAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"160","Dondrea Tillman (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"161","Phidarian Mathis (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"162","Angelo Blackson (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"163","T.J. Slaton (GB)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"164","Danielle Hunter (HOU)","0","2","0","0","0","0","0","0","1","1.5","1.5","45.7%"
"165","Daniel Ekuale (NE)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"166","A.J. Epenesa (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.1%"
"167","Chris Williams (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"168","Morgan Fox (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"169","Teair Tart (LAC)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"170","Yetur Gross-Matos (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"171","Adetomiwa Adebawore (IND)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"172","Chauncey Golston (DAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","9.0%"
"173","Javon Kinlaw (NYJ)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"174","Adam Gotsis (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"175","Chop Robinson (MIA)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.8%"
"176","Nathan Shepherd (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"177","Tyler Davis (LAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"178","DeShawn Williams (CAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"179","Cameron Jordan (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.5%"
"180","Broderick Washington Jr. (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"181","Alex Wright (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"182","Solomon Thomas (NYJ)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"183","Khalil Davis (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"184","Travon Walker (JAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","19.5%"
"185","Greg Gaines (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"186","Tyree Wilson (LV)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.2%"
"187","Lawrence Guy Sr. (FA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"188","Quinton Jefferson (BUF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"189","Khalen Saunders (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"190","Jayden Peevy (HOU)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"191","John Jenkins (LV)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"192","Brandon Pili (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"193","Moro Ojomo (PHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"194","Jonah Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","T.J. Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Kameron Cline (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","LaCale London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Marcus Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Bill Murray (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","William Bradley-King (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Casey Toohill (BUF)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Breiden Fehoko (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Khalid Kareem (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"205","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Micah Parsons (DAL)","2","0","0","0","0","0","0","0","1","0.0","0.0","49.6%"
"207","Domenique Davis (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Tershawn Wharton (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.5%"
"209","Mike Danna (KC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"210","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Marvin Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","David Agoha (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Junior Aho (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","CJ Okoye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Truman Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Jalen Redmond (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Cory Durden (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Chris Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Kadeem Telfort (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Desjuan Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Nesta Jade Silvera (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Scott Matlock (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"228","Cameron Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Jacob Slade (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Shakel Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","TK McLendon Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"234","Andre Jones Jr. (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"235","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Trevor Nowaske (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"237","Tyrus Wheat (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"238","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"239","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"240","Leonard Taylor III (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"241","Michael Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","McKinnley Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Mekhi Wingo (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"244","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Markees Watts (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"247","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Thomas Incoom (CAR)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"249","Demontrey Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Alex Palczewski (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"251","Kilian Zierer (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jordon Riley (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"253","BJ Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","C.J. Brewer (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"255","Tyler Lacy (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"256","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"257","Will McDonald IV (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","9.5%"
"258","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","D.J. Johnson (CAR)","2","4","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"260","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Keondre Coburn (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"262","Yasir Abdullah (JAC)","2","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"263","Nick Herbig (PIT)","1","1","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"264","Travis Bell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Brodric Martin (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Dylan Horton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"269","Jalen McKenzie (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Adisa Isaac (BAL)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"271","C.J. Ravenell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","David Olajiga (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Elijah Chatman (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"274","Laekin Vakalahi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Denzel Daxon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Casey Rogers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Anthony Goodlow (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","James Ester (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Fabien Lovett Sr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Trajan Jeffcoat (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Dashaun Mallory (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Camron Peterson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Gottlieb Ayedze (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
