"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"290","Dashaun Mallory (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Camron Peterson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Marshawn Kneeland (DAL)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"294","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"295","Austin Booker (CHI)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"296","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Jalyx Hunt (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"298","Gabe Hall (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Braiden McGregor (NYJ)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"300","Marcus Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Byron Murphy II (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"302","Jonah Elliss (DEN)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"303","Javon Solomon (BUF)","1","0","1","0","0","1","0","0","1","0.0","0.0","0.0%"
"304","Cedric Johnson (CIN)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"305","Darius Robinson (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"306","Brandon Dorlus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Ruke Orhorhoro (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"308","DeWayne Carter (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"309","Jordan Jefferson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Eric Watts (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Taki Taimani (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"312","Norell Pollard (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Isaiah Iton (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Evan Anderson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Branson Deen (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","DeVere Levelston (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Jamree Kromah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Justin Rogers (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Levi Drake Rodriguez (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Mike Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"324","Zion Logue (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Logan Lee (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Khristian Boyd (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"327","Jowon Briggs (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Solomon Byrd (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Tomari Fox (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","Amari Gainer (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"331","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","Malik Herring (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"333","Zach Harrison (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"334","DeMarvin Leal (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"335","Raymond Johnson III (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","Boogie Basham Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"337","Chris Rumph II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Quinton Bohanna (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Earnest Brown (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Christian Elliss (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"341","Jermaine Johnson II (NYJ)","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"342","Cam Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"343","Ronnie Perkins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Malcolm Koonce (LV)","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"345","Elerson G. Smith (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"346","Patrick Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"347","Jeremiah Moon (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"348","Tommy Togiai (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"349","Payton Turner (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"350","Jamin Davis (GB)","1","1","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"351","Alim McNeill (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"352","Tarron Jackson (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"353","Naquan Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"354","Marlon Tuipulotu (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Charles Snowden (LV)","0","2","0.5","0","0","0","0","0","1","0.0","0.0","1.0%"
"356","David Bada (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"357","Christian Barmore (NE)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"358","Marvin Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","Larrell Murchison (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Jaylen Twyman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","Joe Tryon-Shoyinka (TB)","0","1","0","1","0","0","0","0","1","0.0","0.0","0.8%"
"362","Odafe Oweh (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"363","Baron Browning (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"364","Azeez Ojulari (NYG)","0","2","1","0","0","0","1","0","1","0.0","0.0","2.7%"
"365","Victor Dimukeje (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Brenton Cox Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"367","Phidarian Mathis (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"368","Sam Williams (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Sam Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","James Houston (DET)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"371","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"372","Haggai Ndubuisi (WAS)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"373","Elijah Garcia (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Kingsley Jonathan (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Adedayo Odeleye (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"380","Isaiah Foskey (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"381","Colby Wooden (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"382","Myles Murphy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"383","Zacch Pickens (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"384","Jaquelin Roy (NE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"385","Siaki Ika (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"386","DeAngelo Malone (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"387","Kalia Davis (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Jaden Crumedy (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"389","Deslin Alexandre (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Arron Mosby (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"391","Esezi Otomewo (JAC)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"392","Cameron Goode (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","Calijah Kancey (TB)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"394","Isaiah Thomas (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"395","Josh Paschal (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"396","Tyreke Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Justin Eboigbe (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Byron Young (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Christopher Hinton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Amare Barno (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"401","Neil Farrell Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"402","PJ Mustipher (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Eyioma Uwazurike (DEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"404","Ochaun Mathis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"405","Ben Stille (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"406","Drake Jackson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"407","Matthew Butler (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Marquan McCall (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"410","Luiji Vilain (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Ryder Anderson (NO)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"412","Jesse Luketa (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"413","Kurt Hinish (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Matt Henningsen (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"415","Jonathan Ford (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Dominique Robinson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"417","Kyron Johnson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"419","Khalil Mack (LAC)","2","3","1","0","0","0","0","0","1","0.0","0.0","21.0%"
"420","Kyle Van Noy (BAL)","2","0","2","1","0","0","0","0","1","0.0","0.0","5.2%"
"421","Brent Urban (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"422","William Gholston (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"423","Denico Autry (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"424","Jordan Miller (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"425","Von Miller (BUF)","1","0","1","0","0","0","0","0","1","0.0","0.0","1.1%"
"426","Cameron Jordan (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"427","Robaire Smith (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"428","Demetric Evans (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Stylez White (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Linval Joseph (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"431","Auston English (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Emmanuel Stephens (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Myron Pryor (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Quentin Moses (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"435","Matt Dickerson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Abdullah Anderson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"437","Ogbo Okoronkwo (CLE)","2","1","1","0","0","0","0","0","1","0.0","0.0","0.8%"
"438","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"439","Bruce Hector (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Nick Thurman (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"441","Demone Harris (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"442","Dennis Gardeck (ARI)","2","2","0","1","1","0","0","0","1","0.0","0.0","1.0%"
"443","Bradley Chubb (MIA)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"444","Vita Vea (TB)","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"445","Harold Landry III (TEN)","3","1","0","0","0","0","0","0","1","0.0","0.0","24.5%"
"446","Lorenzo Carter (ATL)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"447","Alex Barrett (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"448","Jalyn Holmes (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"449","Kendal Vickers (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"450","Maurice Hurst II Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"451","Derrick Nnadi (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"452","B.J. Hill (CIN)","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"453","Uchenna Nwosu (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"454","Shy Tuttle (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"455","DaVon Hamilton (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"456","Derrick Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"457","Yetur Gross-Matos (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"458","K'Lavon Chaisson (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"459","Nnamdi Madubuike (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","13.8%"
"460","Anfernee Jennings (NE)","4","2","0","0","0","0","0","0","1","0.0","0.0","23.9%"
"461","James Lynch (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"462","Marlon Davidson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"463","T.J. Slaton (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"464","Leki Fotu (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"465","Joe Gaziano (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"466","Jonathan Harris (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"467","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"468","John Cominsky (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"469","Armon Watts (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"470","Jalen Dalton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"471","Rashan Gary (GB)","1","1","0","0","0","0","0","0","1","0.0","0.0","5.2%"
"472","Clelin Ferrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"473","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"474","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"475","Charles Omenihu (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"476","Anthony Nelson (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"477","Trysten Hill (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"478","Byron Cowart (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"479","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"480","L.J. Collier (ARI)","0","2","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"481","Andrew Van Ginkel (MIN)","5","1","1","0","0","0","0","0","1","0.0","0.0","46.8%"
"482","Khalen Saunders (NO)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"483","Joey Bosa (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","7.9%"
"484","DeForest Buckner (IND)","0","0","0","0","0","0","0","0","0","0","0","25.5%"
"485","Efe Obada (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"486","Matthew Judon (ATL)","3","0","0","0","0","0","0","0","1","0.0","0.0","10.7%"
"487","Adam Gotsis (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"488","Jihad Ward (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"489","Leonard Floyd (SF)","3","1","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"490","Sheldon Day (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"491","Yannick Ngakoue (NE)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"492","Sheldon Rankins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"493","Za'Darius Smith (DET)","3","1","1","0","0","0","0","0","1","0.0","0.0","2.6%"
"494","Bud Dupree (LAC)","1","1","0","1","1","0","0","0","1","0.0","0.0","0.7%"
"495","Jordan Phillips (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"496","Leonard Williams (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"497","Arik Armstead (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"498","Preston Smith (PIT)","3","0","2","0","0","0","0","0","1","0.0","0.0","2.2%"
"499","Carl Davis Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"500","Angelo Blackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"501","Dawuane Smoot (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"502","Carlos Watkins (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"503","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"504","Takk McKinley (NYJ)","1","1","0.5","0","0","0","0","0","1","0.0","0.0","0.0%"
"505","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"506","Chris Wormley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"507","T.J. Watt (PIT)","3","0","1","0","0","0","0","0","1","0.0","0.0","75.7%"
"508","Tyus Bowser (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"509","Carl Lawson (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"510","Dalvin Tomlinson (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"511","Josh Tupou (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"512","Eli Ankou (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"513","Pat O'Connor (DET)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"514","Montravius Adams (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"515","Al-Quadin Muhammad (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"516","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"517","Kyle Peko (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"518","Roy Robertson-Harris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"519","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
