"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"84","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"86","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"93","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"111","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"116","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Greg Dulcich (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"119","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"120","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"127","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"129","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Trey McBride (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"131","Kylen Granson (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"132","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"133","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"141","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"148","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"150","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"162","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Gerald Everett (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"165","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Jonnu Smith (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.2%"
"167","Evan Engram (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.8%"
"168","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.5%"
"169","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"171","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"174","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"176","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Mark Andrews (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","91.0%"
"178","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"185","Nick Vannett (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Mike Gesicki (CIN)","1","1","-9","-9.0","0","0","0","0","0","0","0","1","-0.9","-0.9","31.5%"
""
""
